 week_number, callsign, transport_mode, gateway, frequency, location, county, state
86, KK7MLS, PACKET, W7YAM-10, 441.050, OAK CREEK, Clackamas, Oregon
86, KK7MLS, PACKET, W7YAM-10, 144.970, OAK CREEK, Clackamas, Oregon
86, KK7MLS, VARA FM, W7YAM-10, 441.050, OAK CREEK, Clackamas, Oregon
86, KK7MLS, VARA FM, W7YAM-12, 145.090, OAK CREEK, Clackamas, Oregon
86, KK7MLS, PACKET, W7YAM-12, 145.090, OAK CREEK, Clackamas, Oregon
86, KK7MLS, PACKET, WC7EOC-10, 144.980, OAK CREEK, Clackamas, Oregon
86, KK7MLS, VARA FM, WC7EOC-10, 144.980, OAK CREEK, Clackamas, Oregon
86, N1ACW, VARA FM, W7YAM-12, 145.090, Palisades, Clackamas, Oregon
86, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
86, WA6DOZ, VARA FM, N1ACW-10, 145.530, First Addition, Clackamas, Oregon
86, WA6ZLV, VARA FM, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
86, WA6ZLV, Packet, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
87, KK7MLS, VARA FM, WA7LO-10, 145.530, OAK CREEK, Clackamas, Oregon
87, KI7DGC, Vara FM, WA7LO-10, 145.530, Westlake, Clackamas, Oregon
87, N1ACW, VARA FM, WA7LO-10, 145.530, Palisades, Clackamas, Oregon
87, WA1TRH, Telnet, N/A, 0.000, Uplands, Clackamas, Oregon
87, W6RKT, VARA FM, WA7LO-10, 145.530, Battle Ground, Clark, Washington
87, KJ7JCR, VARA FM, WA7LO-10, 145.530, Palisades, Clackamas, Oregon
87, KI7LAG, Vara FM, WA7LO-10, 145.530, Beaverton, Washington, OR
87, WA6ZLV, VARA FM, WA7LO-10, 145.530, Old Town, Clackamas, Oregon
87, WA6ZLV, Packet, WA7LO-10, 145.530, Old Town, Clackamas, Oregon
87, KD7DNM, VARA FM, WA7LO-10, 145.530, Childs, Clackamas, Oregon
88, KI7DGC, Vara FM, N1ACW-10, 145.530, Westlake, Clackamas, Oregon
88, KJ7JCR, VARA FM, WC7EOC-10, 144.980, PALISADES, Clackamas, Oregon
88, KD7PFH, VARA FM, KD7ZDO-11, 145.770, Childs, Clackamas, Oregon
88, W6RKT, VARA FM, KD7ZDO-12, 441.525, Battle Ground, Clark, WA
88, KK7MLS, PACKET, KD7DZO-10, 145.570, OAK CREEK, Clackamas, Oregon
88, KK7MLS, VARA FM, KD7ZDO-11, 145.770, OAK CREEK, Clackamas, Oregon
88, KK7MLS, VARA FM, KD7ZDO-12, 441.525, OAK CREEK, Clackamas, Oregon
88, WA6ZLV, VARA FM, KD7ZDO-11, 145.770, Old Town, Clackamas, Oregon
88, WA6ZLV, VARA FM, KD7ZDO-12, 441.525, Old Town, Clackamas, Oregon
88, KI7LAG, VARA FM, KD7ZDO-11, 145.770, Marys Landing, Clackamas, OR
88, N1ACW, VARA FM, KD7ZDO-12, 441.525, Palisades, Clackamas, Oregon
89, KK7MLS, VARA FM, W7YAM-10, 144.970, OAK CREEK, Clackamas, Oregon
89, KK7MLS, VARA FM, W7YAM-10, 441.050, OAK CREEK, Clackamas, Oregon
89, KK7MLS, PACKET, W7YAM-10, 441.050, OAK CREEK, Clackamas, Oregon
89, KK7MLS, PACKET, W7OWO-10, 145.030, OAK CREEK, Clackamas, Oregon
89, KI7DGC, Vara FM, W7OWO-10, 145.030, Westlake, Clackamas, Oregon
89, KJ7JCR, VARA FM, W7YAM-10, 144.970, PALISADES, Clackamas, Oregon
89, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
89, W6RKT, PACKET, K7YFJ-11, 223.700, Battle Ground, Clark, WA
89, W6RKT, PACKET, K7YFJ-10, 144.940, Battle Ground, Clark, WA
89, W6RKT, PACKET, KD7ZDO-10, 145.570, Battle Ground, Clark, WA
89, WA6ZLV, VARA FM, W7BVT-10, 145.020, Old Town, Clackamas, Oregon
89, WA6ZLV, VARA FM, KI7QIB-11, 145.010, Old Town, Clackamas, Oregon
89, KI7LAG, VARA FM, W7OWO-10, 145.030, Marys Landing, Clackamas, OR
89, KI7LAG, VARA FM, K7LSC-10, 144.960, Marys Landing, Clackamas, OR
89, KI7LAG, VARA FM, W7TPN-10, 145.710, Marys Landing, Clackamas, OR
89, KI7LAG, Packet, KK7DEB-10, 145.090, Marys Landing, Clackamas, OR
89, KI7LAG, Packet, K7YFJ-10, 144.940, Marys Landing, Clackamas, OR
89, KI7LAG, Packet, KD7REX-10, 145.040, Marys Landing, Clackamas, OR
89, W6RKT, VARA FM, W7YAM-10, 441.050, Battle Ground, Clark, WA
89, WA6ZLV, Packet, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
89, KD7PFH, Telnet, N/A, 0.000, Childs, Clackamas, Oregon
89, N1ACW, VARA FM, W7TPN-10, 145.710, Palisades, Clackamas, OR
89, N1ACW, VARA FM, K7YFJ-10, 144.940, Palisades, Clackamas, OR
90, WA1TRH, Telnet, N/A, 0.000, Uplands, Clackamas, Oregon
90, KI7LAG, VARA FM, WC7EOC-10, 144.980, Beaverton, Washington, OR
90, KJ7JCR, VARA FM, WC7EOC-10, 144.980, PALISADES, Clackamas, Oregon
90, KF7KXX, VARA FM, K7MCE-10, 145.070, Palisades, Clackamas, Oregon
90, KI7DGC, Vara FM, W7YAM-12, 145.090, Westlake, Clackamas, Oregon
90, N1ACW/M, VARA FM, K7TY-11, 145.090, Manzanita, Tillamook, Oregon
90, KD7DNM, VARA FM, N1ACW-10, 145.530, Childs, Clackamas, Oregon
90, KD7PFH, VARA FM, N1ACW-10, 145.530, Childs, Clackamas, Oregon
90, KK7MLS, VARA FM, N1ACW-10, 145.530, OAK CREEK, Clackamas, Oregon
90, WA6ZLV, VARA FM, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
90, W6RKT, PACKET, K7YFJ-11, 223.700, Battle Ground, Clark,Washington
91, WA6ZLV, VARA FM, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
91, WA1TRH, Telnet, N/A, 0.000, Uplands, Clackamas, Oregon
91, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
91, W3STM, VARA FM, N1ACW-10, 145.530, First Addition, Clackamas, Oregon
91, N1ACW, VARA FM, K7MCE-10, 145.070, Palisades, Clackamas, Oregon
91, KK7MLS, VARA FM, K7TRP-10, 145.050, OAK CREEK, Clackamas, Oregon
91, KJ7JCR, VARA FM, WC7EOC-10, 144.980, PALISADES, Clackamas, Oregon
91, KI7LAG, VARA FM, W7BVT-10, 145.020, Beaverton, Washington, OR
91, KI7DGC, Vara FM, W7YAM-12, 145.090, Westlake, Clackamas, Oregon
91, KF7KXX, VARA FM, K7MCE-10, 145.070, PALISADES, Clackamas, Oregon
91, KD7PFH, VARA FM, N1ACW-10, 145.530, Childs, Clackamas, Oregon
91, KD7DNM, VARA FM, N1ACW-10, 145.530, Childs, Clackamas, Oregon
92, KK7MLS, VARA FM, K7TRP-10, 145.050, OAK CREEK, Clackamas, Oregon
92, KI7DGC, Vara FM, N7OGM-10, 145.050, Westlake, Clackamas, Oregon
92, WA6ZLV, VARA FM, KD7ZDO-11, 145.770, Old Town, Clackamas, Oregon
92, W6RKT, PACKET, K7YFJ-11, 223.700, Battle Ground, Clark, Washington
92, N1ACW, VARA FM, W7ODN-10, 144.990, Palisades, Clackamas, Oregon
92, KI7LAG, PACKET, KD7REX-10, 145.040, BEAVERTON, WASHINGTON, OREGON
92, KJ7JCR, VARA FM, WC7EOC-10, 144.980, Palisades, Clackamas, Oregon
93, W6RKT/M, PACKET, KE7EIK-10, 145.030, Ellensburg, Kittitas, WA
93, W6RKT/M, PACKET, K7RHT-10, 145.030, Ellensburg, Kittitas, WA
93, W6RKT, VARA FM, K7LSC-10, 144.960, Battle Ground, Clark, Washington
93, WA1TRH, TELNET, N/A, 0.000, Uplands, Clackamas, Oregon
93, KK7MLS, VARA FM, WC7EOC-10, 144.980, OAK CREEK, Clackamas, Oregon
93, KI7DGC, Vara FM, W7YAM-12, 145.090, Westlake, Clackamas, Oregon
93, KF7KXX, VARA FM, N7OGM-10, 145.050, Palisades, Clackamas, Oregon
93, N1ACW/M, PACKET, K7MAR-10, 145.070, Parrett Mountain, Yamhill, Oregon
93, WA6ZLV, VARA FM, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
93, KJ7JCR, VARA FM, WC7EOC-10, 144.980, Palisades, Clackamas, Oregon
93, W3STM, VARA FM, KD7ZDO-11, 145.770, First Addition, Clackamas, Oregon
94, KK7MLS, PACKET, WC7EOC-10, 144.980, OAK CREEK, Clackamas, Oregon
94, WA1TRH, TELNET, N/A, 0.000, Uplands, Clackamas, Oregon
94, KI7DGC, Packet, W7YAM-12, 145.090, Westlake, Clackamas, Oregon
94, WA6ZLV, Packet, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
94, W6RKT, PACKET, AE7ZQ-10, 144.950, Battle Ground, Clark, WA
94, KJ7JCR, PACKET, N1ACW-10, 145.530, PALISADES, Clackamas, Oregon
94, WA6ZLV, Packet, KI7QIB-10, 145.010, Old Town, Clackamas, Oregon
94, KI7LAG, Packet, WC7EOC-10, 144.980, Portland, Multnomah, OR
94, KF7KXX, PACKET, KI7QIB-10, 145.010, Palisades, Clackamas, OR
94, W3STM, PACKET, N1ACW-10, 145.530, First Addition, Clackamas, OR
94, N1ACW/M, Packet, W7HWY-10, 145.030, Sisters, Deschutes, Oregon
95, KI7DGC, Vara FM, W7ODN-10, 144.990, Westlake, Clackamas, Oregon
95, KF7KXX, VARA FM, W7ODN-10, 144.990, Stevens Meadows, Clackamas, Oregon
95, WA6ZLV, VARA FM, W7ODN-10, 144.990, Stevens Meadows, Clackamas, Oregon
95, W6RKT, VARA FM, W7ODN-10, 144.990, YACOLT, CLARK, WA
95, W6RKT/M, VARA FM, W7YAM-10, 441.050, Larch Mountain, CLARK, WA
95, KJ7JCR, VARA FM, W7ODN-10, 144.990, Skylands, Clackamas, Oregon
95, KD7PFH, Telnet, N/A, 0.000, Childs, Clackamas, Oregon
95, KI7LAG, Vara FM, W7ODN-10, 144.990, Marys Landing, Clackamas, OR
95, W3STM, VARA FM, N1ACW-10, 145.530, First Addition, Clackamas, Oregon
95, N1ACW/M, VARA FM, W7ODN-10, 144.990, Parrett Mountain, Yamhill, Oregon
95, KK7MLS, VARA FM, W7YAM-10, 441.050, OAK CREEK, Clackamas, Oregon
96, N1ACW, VARA FM, K7MCE-10, 145.070, Palisades, Clackamas, Oregon
96, KI7LAG, Vara FM, K7MCE-10, 145.070, Marys Landing, Clackamas, OR
96, KI7LAG, Packet, WC7EOC-10, 144.980, Marys Landing, Clackamas, OR 
96, KJ7JCR, PACKET, WC7EOC-10, 144.980, PALISADES, Clackamas, Oregon
96, KK7MLS, PACKET, WC7EOC-10, 144.980, OAK CREEK, Clackamas, Oregon
96, N1ACW, VARA FM, WC7EOC-10, 144.980, Palisades, Clackamas, Oregon
96, KF7KXX, VARA FM, WC7EOC-10, 144.980, Palisades, Clackamas, Oregon
96, KJ7JCR, VARA FM, WC7EOC-10, 144.980, PALISADES, Clackamas, Oregon
96, KK7MLS, VARA FM, WC7EOC-10, 144.980, OAK CREEK, Clackamas, Oregon
96, N1ACW, VARA, XE2BC, 14.094, Palisades, Clackamas, Oregon
96, KK7MLS, PACKET, KD7DZO-10, 145.570, OAK CREEK, Clackamas, Oregon
96, WA6ZLV, Packet, KI7QIB-11, 145.010, Old Town, Clackamas, Oregon
96, KF7KXX, Packet, N1ACW-10, 145.530, Palisades, Clackamas, Oregon
96, KK7MLS, PACKET, N1ACW-10, 145.530, OAK CREEK, Clackamas, Oregon
96, KI7DGC, Packet, N7OGM-10, 145.050, Westlake, Clackamas, Oregon
96, KK7MLS, PACKET, W7OWO-10, 145.030, OAK CREEK, Clackamas, Oregon
96, KK7MLS, PACKET, W7OWO-10, 441.000, OAK CREEK, Clackamas, Oregon
96, KK7MLS, PACKET, W7YAM-10, 144.970, OAK CREEK, Clackamas, Oregon
96, KK7MLS, PACKET, W7YAM-10, 441.050, OAK CREEK, Clackamas, Oregon
96, KK7MLS, VARA FM, K7CPU-10, 441.075, OAK CREEK, Clackamas, Oregon
96, KK7MLS, VARA FM, K7TRP-10, 145.050, OAK CREEK, Clackamas, Oregon
96, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, Washington
96, KK7MLS, VARA FM, KD7ZDO-11, 145.770, OAK CREEK, Clackamas, Oregon
96, KK7MLS, VARA FM, KD7RFC-10, 441.500, OAK CREEK, Clackamas, Oregon
96, KK7MLS, VARA FM, KD7ZDO-12, 441.525, OAK CREEK, Clackamas, Oregon
96, WA6DOZ, VARA FM, KI7QIB-11, 145.010, First Addition, Clackamas, Oregon
96, WA6ZLV, VARA FM, KI7QIB-11, 145.010, Old Town, Clackamas, Oregon
96, W3STM, VARA FM, N1ACW-10, 145.530, First Addition, Clackamas, Oregon
96, KK7MLS, VARA FM, N1ACW-10, 145.530, OAK CREEK, Clackamas, Oregon
96, KI7DGC, Vara FM, N7OGM-10, 145.050, Westlake, Clackamas, Oregon
96, KK7MLS, VARA FM, N7OGM-10, 145.050, OAK CREEK, Clackamas, Oregon
96, N7LIM, VARA FM, W7BVT-10, 145.020, Lake Grove, Clackamas, Oregon
96, KK7MLS, VARA FM, W7BVT-10, 145.020, OAK CREEK, Clackamas, Oregon
96, KK7MLS, VARA FM, W7OWO-10, 145.030, OAK CREEK, Clackamas, Oregon
96, KK7MLS, VARA FM, W7OWO-10, 441.000, OAK CREEK, Clackamas, Oregon
96, KK7MLS, VARA FM, W7YAM-10, 144.970, OAK CREEK, Clackamas, Oregon
96, KK7MLS, VARA FM, W7YAM-10, 441.050, OAK CREEK, Clackamas, Oregon
97, KI7DGC, Vara FM, W7BVT-10, 145.020, Westlake, Clackamas, Oregon
97, KJ7JCR, VARA FM, WC7EOC-10, 144.980, PALISADES, Clackamas, Oregon
97, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, Washington
97, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Grove, Clackamas, Oregon
97, WA6ZLV, VARA FM, N1ACW-10, 145.530, 0ld Town, Clackamas, Oregon
97, KK7MLS, PACKET, N1ACW-10, 145.530, OAK CREEK, Clackamas, Oregon
97, N1ACW, VARA, W7OWO, 14.111, Palisades, Clackamas, Oregon
98, KI7DGC, Packet, N7OGM-10, 145.050, Westlake, Clackamas, Oregon
98, KJ7JCR, Packet, W7PLK, 144.970, Palisades, Clackamas, Oregon
98, KK7MLS, VARA FM, W7PLK, 144.970, Oak Creek, Clackamas, Oregon
98, N1ACW, Packet, W7PLK, 144.970, Palisades, Clackamas, Oregon
98, W3STM, VARA FM, W7YAM-10, 441.050, First Addition, Clackamas, Oregon
99, KI7DGC, Vara FM, W7BVT-10, 145.020, Westlake, Clackamas, Oregon
99, W6RKT, VARA FM, KI7QIB-11, 145.010, Battle Ground, Clark, WA
99, KJ7JCR, VARA FM, W7BVT-10, 145.020, PALISADES, Clackamas, Oregon
99, KK7MLS, VARA FM, N1ACW-10, 145.530, OAK CREEK, Clackamas, Oregon
99, WA6ZLV, VARA FM, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
99, KD7DNM, VARA FM, N1ACW-10, 145.530, Childs, Clackamas, Oregon
99, KF7KXX, Packet, KI7QIB-10, 145.010, Palisades, Clackamas, Oregon
99, N1ACW, VARA FM, K7MCE-10, 145.070, Palisades, Clackamas, Oregon
99, W3STM, VARA FM, KI7QIB-11, 145.010, First Addition, Clackamas, Oregon
99, N7LIM, VARA FM, W7BVT-10, 145.020, Lake Grove, Clackamas, Oregon
100, W6RKT, VARA FM, WA7LO-10, 145.530, Battle Ground, Clark, WA
100, KI7DGC, Vara FM, WA7LO-10, 145.530, Westlake, Clackamas, Oregon
100, KJ7JCR, VARA FM, WA7LO-10, 145.530, PALISADES, Clackamas, Oregon
100, KF7KXX, VARA FM, WA7LO-10, 145.530, Palisades, Clackamas, Oregon
100, KD7DNM, VARA FM, WA7LO-10, 145.530, Childs, Clackamas, Oregon
100, KK7MLS, VARA FM, WA7LO-10, 145.530, OAK CREEK, Clackamas, Oregon
100, N7LIM, VARA FM, WA7LO-10, 145.530, Lake Grove, Clackamas, Oregon
100, KD7PFH, VARA FM, WA7LO-10, 145.530, Childs, Clackamas, Oregon
100, WA6ZLV, VARA FM, WA7LO-10, 145.530, Old Town, Clackamas, Oregon
100, N1ACW, VARA FM, WA7LO-10, 145.530, Palisades, Clackamas, Oregon
101, N1ACW, VARA FM, KD7REX-10, 145.040, Palisades, Clackamas, Oregon
101, KK7MLS, VARA FM, N1ACW-10, 145.530, OAK CREEK, Clackamas, Oregon
101, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Grove, Clackamas, Oregon
101, WA6ZLV, VARA FM, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
101, KI7LAG, VARA FM, W7BVT-10, 145.020, Beaverton, Washington, OR
101, KJ7JCR, VARA FM, W7BVT-10, 145.020, Palisades, Clackamas, Oregon
101, KD7DNM, VARA FM, WC7EOC-10, 144.980, Childs, Clackamas, Oregon
101, KD7PFH, VARA FM, WC7EOC-10, 144.980, Childs, Clackamas, Oregon
101, KF7KXX, VARA FM, WC7EOC-10, 144.980, Palisades, Clackamas, Oregon
101, KI7DGC, Vara FM, WC7EOC-10, 144.980, Westlake, Clackamas, Oregon
102, KI7DGC, Telnet, N/A, 0.000, West Lafayette, Tippecanoe, Indiana
102, KI7LAG, VARA FM, W7ODN-10, 144.990, Marys Landing, Clackamas, OR
102, KF7KXX, VARA FM, WC7EOC-10, 144.980, Palisades, Clackamas, Oregon
102, KK7MLS, VARA FM, N1ACW-10, 145.530, OAK CREEK, Clackamas, Oregon
102, KD7DNM, VARA FM, N1ACW-10, 145.530, Childs, Clackamas, Oregon
102, WA6ZLV, VARA FM, N1ACW-10, 145.530, Old Town, Clackamas, Oregon
102, KJ7JCR, VARA FM, WC7EOC-10, 144.980, Palisades, Clackamas, Oregon
102, W3STM, VARA FM, N1ACW-10, 145.530, First Addition, Clackamas, Oregon
102, KD7PFH, Telnet, N/A, 0.000, Childs, Clackamas, Oregon
102, N1ACW, VARA FM, W7YAM-10, 144.970, Palisades, Clackamas, Oregon
102, W6RKT, VARA FM, N1ACW-10, 145.530, Battle Ground, Clark, WA
103, KI7DGC, Telnet, N/A, 0.000, Waterloo, Black Hawk, Iowa
103, WA1TRH, Telnet, N/A, 0.000, Uplands, Clackamas, Oregon
103, KJ7JCR, VARA FM, WC7EOC-10, 144.980, Palisades, Clackamas, Oregon
103, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
103, N1ACW/M, VARA FM, W7PLK, 144.970, Independence, Polk, Oregon
103, KK7MLS, VARA FM, N1ACW-10, 145.530, OAK CREEK, Clackamas, Oregon
103, KI7LAG, Vara FM, WC7EOC-10, 144.980, Beaverton, Washington, OR
103, WA6ZLV, VARA FM, N1ACW-10, 145.530, Old Town,Clackamas, OR
103, KD7DNM, VARA FM, N1ACW-10, 145.530, Childs, Clackamas, Oregon
103, W3STM, VARAFM, K7MCE-10, 145.070, First Addition, Clackamas, Oregon
104, KB7PSD, TELNET, N/A , 0.000, Oregon City, Clackamas, OR
104, W6RKT, VARA FM, N1ACW-10, 145.530, Battle Ground, Clark, WA
104, KI7DGC, Packet, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, Oregon
104, KI7BDP, Telnet, N/A, 0.000, Oregon City, Clackamas, OR
104, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
104, KJ7JCR, PACKET, WC7EOC-10, 144.980, LAKE OSWEGO, CLACKAMAS, OREGON
104, KF7KXX, VARA FM, KD7REX-10, 145.040, Lake Oswego, Clackamas, Oregon
104,KD7DNM, VARA FM, N1acw-10, 145.530, Lake Oswego, Clackamas, OR
104, KI7FCG, PACKET, K7YVO-10, 144.930, BORING, CLACKAMAS, OREGON
104, KE7WNB, VARA FM, KI7QIB-11, 145.010, Milwaukie, Clackamas, OR
104, KI7LAG, Vara FM, W7BVT-10, 145.020, Beaverton, Washington, OR
104, KD7PFH, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
104, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
104, W7TEE, VARA FM, KD7ZDO-12, 441.525, Clarkes, Clackamas, Oregon
104, KC7TAK, VARA FM,KD7ZDO-11, 145.770, Clarkes, Clackamas, Oregon
104, W3STM, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, Oregon
104, N1ACW, VARA FM, K7MCE-10, 145.070, Lake Oswego, Clackamas, Oregon
105, N1ACW, VARA FM, K7YFJ-12, 441.525, Lake Oswego, Clackamas, Oregon
105, KI7FCG, VARA FM, K7MCE-10, 145.070, BORING, CLACKAMAS, OREGON
105, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, Oregon
105, KD7PFH, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
105, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, KD7ZDO-11, 145.770, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, N7OGM-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, WC7EOC-10, 144.980, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, K7CPU-10, 441.075, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, K7TRP-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, KD7REX-10, 145.040, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, W7OWO-10, 441.000, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, W7YAM-10, 441.050, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, W7YAM-10, 144.970, LAKE OSWEGO, CLACKAMAS, OREGON
105, KK7MLS, VARA FM, W7PLK, 144.970, LAKE OSWEGO, CLACKAMAS, OREGON
105, KI7DGC, Vara FM, W7TPN-10, 145.710, LAKE OSWEGO, CLACKAMAS, Oregon
105, KJ7JCR, VARA FM, W7YAM-10, 441.050, Lake Oswego, Clackamas, Oregon
105, KI7BDP, VARA FM, KD7ZDO-12, 441.525, Oregon City, Clackamas, OR
105, K7QQB, Telnet, N/A, 0.000, Aurora, Clackamas, Oregon
105, W6RKT, PACKET, K7YFJ-10, 144.940, Battle Ground, Clark, WA
105, W6RKT, PACKET, K7YFJ-11, 223.700, Battle Ground, Clark, WA
105, W6RKT, VARA FM, K7YFJ-12, 441.525, Battle Ground, Clark, WA
105, W6RKT, PACKET, KD7ZDO-12, 441.525, Battle Ground, Clark, WA
105, W6RKT, VARA FM, W7YAM-10, 441.050, Battle Ground, Clark, WA
105, W6RKT, TELNET, N/A, 0.000, Battle Ground, Clark, WA
105, W6RKT, MESH, N/A, 0.000, Battle Ground, Clark, WA
105, W6RKT, VARA, K7HTZ, 10.1458, Battle Ground, Clark, WA
105, W6RKT, VARA FM, AG7ZW-11, 144.910, Battle Ground, Clark, WA
105, W6RKT, PACKET, AG7ZW-11, 144.910, Battle Ground, Clark, WA
105, W6RKT, VARA FM, W7TPN-10,145.710, Battle Ground, Clark, WA
105, WA6ZLV, VARA FM, W7YAM-10, 144.970, Lake Oswego, Clackamas, Oregon
105, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
105, KI7LAG, Vara FM, KK7DEB-10, 145.090, Mary's Landing, Clackamas, OR
105, KF7KXX, VARA FM, W7OWO-10, 145.030, Lake Oswego, Clackamas, Oregon
105, KN6QT, Telnet, N/A, 0.000, Wilsonville, Clackmas, Oregon
105, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
105, KC7TAK, VARA FM, KD7ZDO-11, 145.770, Clarkes, Clackamas, Oregon
105, KK6OTP, VARA FM, W7YAM-10, 441.050, Wilsonville, Clackamas, OR
105, W3STM, VARA FM, KD7ZDO-12, 441.525, Lake Oswego, Clackamas, Oregon
105, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
106, N1ACW/M, Packet, W7ODN-10, 144.990, N/A, Yamhill, Oregon
106, N1ACW/M, APRS, N/A, 144.390, N/A, YAMHILL, Oregon
106, KJ7MLK, Telnet, N/A, 0.000, Milwaukie, Clackamas, Oregon
106, KI7DGC, Packet, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, Oregon
106, KK7MLS, PACKET, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, N7OGM-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, KD7DZO-10, 145.570, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, WC7EOC-10, 144.980, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, KD7REX-10, 145.040, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, W7OWO-10, 441.000, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, W7YAM-10, 144.970, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, W7YAM-10, 441.050, LAKE OSWEGO, CLACKAMAS, OREGON
106, KK7MLS, PACKET, W7ODN-10, 144.990, LAKE OSWEGO, CLACKAMAS, OREGON
106, KN6QT, VARA FM, N1ACW-10, 145.530, Wilsonville, Clackamas, Oregon
106, W6RKT, PACKET, K7YFJ-10, 144.940, Battle Ground, Clark, WA
106, W6RKT, PACKET, K7YFJ-11, 223.700, Battle Ground, Clark, WA
106, W6RKT, PACKET, AG7ZW-10, 144.910, Battle Ground, Clark, WA
106, W6RKT, PACKET, AE7ZQ-10, 145.950, Battle Ground, Clark, WA
106, W6RKT, PACKET, KI7QIB-10, 145.010, Battle Ground, Clark, WA
106, W6RKT, PACKET, K7MCE-10, 145.070, Battle Ground, Clark, WA
106, KK6OTP, VARA FM, W7YAM-10, 441.050, Wilsonville, Clackamas, OR
106, K7QQB, Packet, N1ACW-10, 145.530, Aurora, Clackamas, Oregon
106, KE7WNB, Packet, KI7QIB-10, 145.010, Milwaukie, Clackamas, Oregon
106, KI7BDP, Packet, KD7ZDO-10, 145.570, Oregon City, Clackamas, Oregon
106, WA6ZLV, Packet, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
106, KI7FCG, PACKET, K7YVO-10, 144.930, BORING, CLACKAMAS, OR
106, KI7LAG, Packet, N1ACW-10, 145.530, Beaverton, Washington, Oregon
106, KI7LAG, Packet, WC7EOC-10, 144.980, Lake Oswego, Clackamas, OR
106, KD7DNM, packet, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
106, KD7PFH, Packet, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
106, KJ7JCR, Packet, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
106, KB7PSD, Packet, KD7ZDO-10, 145.570, Oregon City, Clackamas, Oregon
106, KC7TAK, Packet, KD7ZDO-10, 145.570, Clarkes, Clackamas, Oregon
